"ID","degree","eigen_clust","walk_clust","url"
"doi:10.5065/D6QC01GX",6,146,221,"https://arcticdata.io/catalog/view/doi:10.5065/D6QC01GX"
"doi:10.5065/D6QC01HC",22,170,23,"https://arcticdata.io/catalog/view/doi:10.5065/D6QC01HC"
"doi:10.5065/D6QC01N5",16,168,60,"https://arcticdata.io/catalog/view/doi:10.5065/D6QC01N5"
"doi:10.5065/D6QF8QVV",2,145,176,"https://arcticdata.io/catalog/view/doi:10.5065/D6QF8QVV"
"doi:10.5065/D6QF8QW9",16,168,23,"https://arcticdata.io/catalog/view/doi:10.5065/D6QF8QW9"
"doi:10.5065/D6QF8QZ6",14,167,54,"https://arcticdata.io/catalog/view/doi:10.5065/D6QF8QZ6"
"doi:10.5065/D6QF8R02",111,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6QF8R02"
"doi:10.5065/D6QJ7FBG",5,169,58,"https://arcticdata.io/catalog/view/doi:10.5065/D6QJ7FBG"
"doi:10.5065/D6QJ7FCX",102,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6QJ7FCX"
"doi:10.5065/D6QJ7FDC",1,168,23,"https://arcticdata.io/catalog/view/doi:10.5065/D6QJ7FDC"
"doi:10.5065/D6QJ7FFT",21,170,42,"https://arcticdata.io/catalog/view/doi:10.5065/D6QJ7FFT"
"doi:10.5065/D6QJ7FG8",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6QJ7FG8"
"doi:10.5065/D6QJ7FHQ",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D6QJ7FHQ"
"doi:10.5065/D6QN64RS",97,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6QN64RS"
"doi:10.5065/D6QN64S7",12,168,68,"https://arcticdata.io/catalog/view/doi:10.5065/D6QN64S7"
"doi:10.5065/D6QN64TP",12,168,6,"https://arcticdata.io/catalog/view/doi:10.5065/D6QN64TP"
"doi:10.5065/D6QN64V4",121,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6QN64V4"
"doi:10.5065/D6QN64WK",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D6QN64WK"
"doi:10.5065/D6QR4V4P",100,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6QR4V4P"
"doi:10.5065/D6QR4V6K",2,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6QR4V6K"
"doi:10.5065/D6QR4V71",33,7,128,"https://arcticdata.io/catalog/view/doi:10.5065/D6QR4V71"
"doi:10.5065/D6QR4V8G",3,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6QR4V8G"
"doi:10.5065/D6QV3JJ0",101,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6QV3JJ0"
"doi:10.5065/D6QV3JMW",22,168,6,"https://arcticdata.io/catalog/view/doi:10.5065/D6QV3JMW"
"doi:10.5065/D6QV3JQ7",119,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6QV3JQ7"
"doi:10.5065/D6QZ27Z9",1,170,14,"https://arcticdata.io/catalog/view/doi:10.5065/D6QZ27Z9"
"doi:10.5065/D6QZ2805",93,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6QZ2805"
"doi:10.5065/D6QZ281M",14,167,54,"https://arcticdata.io/catalog/view/doi:10.5065/D6QZ281M"
"doi:10.5065/D6QZ2822",1,144,196,"https://arcticdata.io/catalog/view/doi:10.5065/D6QZ2822"
"doi:10.5065/D6QZ283H",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6QZ283H"
"doi:10.5065/D6QZ284Z",188,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6QZ284Z"
"doi:10.5065/D6R20ZCZ",35,170,35,"https://arcticdata.io/catalog/view/doi:10.5065/D6R20ZCZ"
"doi:10.5065/D6R20ZG9",92,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6R20ZG9"
"doi:10.5065/D6R20ZHR",4,148,217,"https://arcticdata.io/catalog/view/doi:10.5065/D6R20ZHR"
"doi:10.5065/D6R20ZJ6",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D6R20ZJ6"
"doi:10.5065/D6R49NVM",49,170,35,"https://arcticdata.io/catalog/view/doi:10.5065/D6R49NVM"
"doi:10.5065/D6R49NXH",49,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6R49NXH"
"doi:10.5065/D6R49NZZ",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D6R49NZZ"
"doi:10.5065/D6R78C6F",27,168,78,"https://arcticdata.io/catalog/view/doi:10.5065/D6R78C6F"
"doi:10.5065/D6R78C7W",6,169,64,"https://arcticdata.io/catalog/view/doi:10.5065/D6R78C7W"
"doi:10.5065/D6R78CB7",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6R78CB7"
"doi:10.5065/D6R78CCP",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6R78CCP"
"doi:10.5065/D6RB72MR",36,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D6RB72MR"
"doi:10.5065/D6RB72N6",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6RB72N6"
"doi:10.5065/D6RB72Q3",35,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D6RB72Q3"
"doi:10.5065/D6RB72RJ",45,13,1,"https://arcticdata.io/catalog/view/doi:10.5065/D6RB72RJ"
"doi:10.5065/D6RB72S0",34,172,36,"https://arcticdata.io/catalog/view/doi:10.5065/D6RB72S0"
"doi:10.5065/D6RF5S13",1,158,83,"https://arcticdata.io/catalog/view/doi:10.5065/D6RF5S13"
"doi:10.5065/D6RF5S2J",12,168,68,"https://arcticdata.io/catalog/view/doi:10.5065/D6RF5S2J"
"doi:10.5065/D6RF5S30",11,168,79,"https://arcticdata.io/catalog/view/doi:10.5065/D6RF5S30"
"doi:10.5065/D6RF5S5W",5,170,45,"https://arcticdata.io/catalog/view/doi:10.5065/D6RF5S5W"
"doi:10.5065/D6RJ4GFD",25,170,35,"https://arcticdata.io/catalog/view/doi:10.5065/D6RJ4GFD"
"doi:10.5065/D6RJ4GGV",97,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6RJ4GGV"
"doi:10.5065/D6RJ4GH9",2,168,148,"https://arcticdata.io/catalog/view/doi:10.5065/D6RJ4GH9"
"doi:10.5065/D6RJ4GJR",35,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D6RJ4GJR"
"doi:10.5065/D6RJ4GMN",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6RJ4GMN"
"doi:10.5065/D6RN35VQ",21,169,56,"https://arcticdata.io/catalog/view/doi:10.5065/D6RN35VQ"
"doi:10.5065/D6RN35W5",12,168,68,"https://arcticdata.io/catalog/view/doi:10.5065/D6RN35W5"
"doi:10.5065/D6RN35Z2",12,96,230,"https://arcticdata.io/catalog/view/doi:10.5065/D6RN35Z2"
"doi:10.5065/D6RN360X",8,168,45,"https://arcticdata.io/catalog/view/doi:10.5065/D6RN360X"
"doi:10.5065/D6RN361C",34,172,36,"https://arcticdata.io/catalog/view/doi:10.5065/D6RN361C"
"doi:10.5065/D6RR1W9H",3,168,45,"https://arcticdata.io/catalog/view/doi:10.5065/D6RR1W9H"
"doi:10.5065/D6RR1WBZ",23,170,79,"https://arcticdata.io/catalog/view/doi:10.5065/D6RR1WBZ"
"doi:10.5065/D6RR1WCD",19,168,60,"https://arcticdata.io/catalog/view/doi:10.5065/D6RR1WCD"
"doi:10.5065/D6RR1WDV",7,135,139,"https://arcticdata.io/catalog/view/doi:10.5065/D6RR1WDV"
"doi:10.5065/D6RR1WF9",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6RR1WF9"
"doi:10.5065/D6RV0KQT",99,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6RV0KQT"
"doi:10.5065/D6RV0KSQ",3,168,45,"https://arcticdata.io/catalog/view/doi:10.5065/D6RV0KSQ"
"doi:10.5065/D6RV0KT5",52,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6RV0KT5"
"doi:10.5065/D6RV0KVM",119,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6RV0KVM"
"doi:10.5065/D6RV0KW2",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6RV0KW2"
"doi:10.5065/D6RX9923",93,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6RX9923"
"doi:10.5065/D6RX993J",35,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D6RX993J"
"doi:10.5065/D6RX995F",9,143,124,"https://arcticdata.io/catalog/view/doi:10.5065/D6RX995F"
"doi:10.5065/D6RX996W",315,6,43,"https://arcticdata.io/catalog/view/doi:10.5065/D6RX996W"
"doi:10.5065/D6RX997B",121,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6RX997B"
"doi:10.5065/D6S180H5",2,172,206,"https://arcticdata.io/catalog/view/doi:10.5065/D6S180H5"
"doi:10.5065/D6S180K2",2,172,206,"https://arcticdata.io/catalog/view/doi:10.5065/D6S180K2"
"doi:10.5065/D6S180MH",5,170,63,"https://arcticdata.io/catalog/view/doi:10.5065/D6S180MH"
"doi:10.5065/D6S180NZ",32,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6S180NZ"
"doi:10.5065/D6S180PD",31,172,69,"https://arcticdata.io/catalog/view/doi:10.5065/D6S180PD"
"doi:10.5065/D6S46PZJ",93,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6S46PZJ"
"doi:10.5065/D6S46Q0D",2,154,250,"https://arcticdata.io/catalog/view/doi:10.5065/D6S46Q0D"
"doi:10.5065/D6S46Q1V",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6S46Q1V"
"doi:10.5065/D6S46Q3R",34,172,36,"https://arcticdata.io/catalog/view/doi:10.5065/D6S46Q3R"
"doi:10.5065/D6S46Q46",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6S46Q46"
"doi:10.5065/D6S75D9C",1,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6S75D9C"
"doi:10.5065/D6S75DBT",97,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6S75DBT"
"doi:10.5065/D6S75DF5",24,170,79,"https://arcticdata.io/catalog/view/doi:10.5065/D6S75DF5"
"doi:10.5065/D6S75DGM",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6S75DGM"
"doi:10.5065/D6SB43SK",23,168,78,"https://arcticdata.io/catalog/view/doi:10.5065/D6SB43SK"
"doi:10.5065/D6SB43T1",29,170,28,"https://arcticdata.io/catalog/view/doi:10.5065/D6SB43T1"
"doi:10.5065/D6SB43WX",1,164,215,"https://arcticdata.io/catalog/view/doi:10.5065/D6SB43WX"
"doi:10.5065/D6SB43XC",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D6SB43XC"
"doi:10.5065/D6SF2T6X",27,168,78,"https://arcticdata.io/catalog/view/doi:10.5065/D6SF2T6X"
"doi:10.5065/D6SF2T7C",1,164,215,"https://arcticdata.io/catalog/view/doi:10.5065/D6SF2T7C"
"doi:10.5065/D6SF2T8T",64,168,6,"https://arcticdata.io/catalog/view/doi:10.5065/D6SF2T8T"
"doi:10.5065/D6SF2T98",19,172,60,"https://arcticdata.io/catalog/view/doi:10.5065/D6SF2T98"
"doi:10.5065/D6SF2TC5",13,88,80,"https://arcticdata.io/catalog/view/doi:10.5065/D6SF2TC5"
"doi:10.5065/D6SJ1HKS",1,168,6,"https://arcticdata.io/catalog/view/doi:10.5065/D6SJ1HKS"
"doi:10.5065/D6SJ1HM7",13,168,68,"https://arcticdata.io/catalog/view/doi:10.5065/D6SJ1HM7"
"doi:10.5065/D6SJ1HNP",1,161,147,"https://arcticdata.io/catalog/view/doi:10.5065/D6SJ1HNP"
"doi:10.5065/D6SJ1HP4",23,168,6,"https://arcticdata.io/catalog/view/doi:10.5065/D6SJ1HP4"
"doi:10.5065/D6SJ1HQK",49,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6SJ1HQK"
"doi:10.5065/D6SN06ZN",7,169,64,"https://arcticdata.io/catalog/view/doi:10.5065/D6SN06ZN"
"doi:10.5065/D6SN071Z",29,170,28,"https://arcticdata.io/catalog/view/doi:10.5065/D6SN071Z"
"doi:10.5065/D6SN073V",49,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6SN073V"
"doi:10.5065/D6SN0749",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D6SN0749"
"doi:10.5065/D6SQ8XGS",35,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D6SQ8XGS"
"doi:10.5065/D6SQ8XH7",53,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D6SQ8XH7"
"doi:10.5065/D6SQ8XJP",47,173,31,"https://arcticdata.io/catalog/view/doi:10.5065/D6SQ8XJP"
"doi:10.5065/D6SQ8XK4",31,172,69,"https://arcticdata.io/catalog/view/doi:10.5065/D6SQ8XK4"
"doi:10.5065/D6SQ8XMK",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6SQ8XMK"
"doi:10.5065/D6ST7MT6",38,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D6ST7MT6"
"doi:10.5065/D6ST7MVN",38,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D6ST7MVN"
"doi:10.5065/D6ST7MXJ",17,137,173,"https://arcticdata.io/catalog/view/doi:10.5065/D6ST7MXJ"
"doi:10.5065/D6ST7MZ0",55,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6ST7MZ0"
"doi:10.5065/D6ST7N0V",13,88,80,"https://arcticdata.io/catalog/view/doi:10.5065/D6ST7N0V"
"doi:10.5065/D6SX6B6G",6,169,64,"https://arcticdata.io/catalog/view/doi:10.5065/D6SX6B6G"
"doi:10.5065/D6SX6B8C",4,173,31,"https://arcticdata.io/catalog/view/doi:10.5065/D6SX6B8C"
"doi:10.5065/D6SX6BB8",20,172,5,"https://arcticdata.io/catalog/view/doi:10.5065/D6SX6BB8"
"doi:10.5065/D6SX6BCQ",17,170,67,"https://arcticdata.io/catalog/view/doi:10.5065/D6SX6BCQ"
"doi:10.5065/D6T151P0",5,169,58,"https://arcticdata.io/catalog/view/doi:10.5065/D6T151P0"
"doi:10.5065/D6T151RW",5,101,41,"https://arcticdata.io/catalog/view/doi:10.5065/D6T151RW"
"doi:10.5065/D6T151SB",25,170,35,"https://arcticdata.io/catalog/view/doi:10.5065/D6T151SB"
"doi:10.5065/D6T151TS",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6T151TS"
"doi:10.5065/D6T151V7",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6T151V7"
"doi:10.5065/D6T43R2W",25,170,35,"https://arcticdata.io/catalog/view/doi:10.5065/D6T43R2W"
"doi:10.5065/D6T43R57",12,96,230,"https://arcticdata.io/catalog/view/doi:10.5065/D6T43R57"
"doi:10.5065/D6T43R6P",7,135,139,"https://arcticdata.io/catalog/view/doi:10.5065/D6T43R6P"
"doi:10.5065/D6T43R74",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6T43R74"
"doi:10.5065/D6T72FFR",1,151,98,"https://arcticdata.io/catalog/view/doi:10.5065/D6T72FFR"
"doi:10.5065/D6T72FJ3",35,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D6T72FJ3"
"doi:10.5065/D6T72FKJ",12,96,230,"https://arcticdata.io/catalog/view/doi:10.5065/D6T72FKJ"
"doi:10.5065/D6T72FM0",189,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6T72FM0"
"doi:10.5065/D6TB14XZ",37,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D6TB14XZ"
"doi:10.5065/D6TB1508",29,170,28,"https://arcticdata.io/catalog/view/doi:10.5065/D6TB1508"
"doi:10.5065/D6TB151Q",52,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6TB151Q"
"doi:10.5065/D6TB1525",3,147,71,"https://arcticdata.io/catalog/view/doi:10.5065/D6TB1525"
"doi:10.5065/D6TB153M",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6TB153M"
"doi:10.5065/D6TD9VBR",21,169,56,"https://arcticdata.io/catalog/view/doi:10.5065/D6TD9VBR"
"doi:10.5065/D6TD9VC6",2,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D6TD9VC6"
"doi:10.5065/D6TD9VDN",9,143,124,"https://arcticdata.io/catalog/view/doi:10.5065/D6TD9VDN"
"doi:10.5065/D6TD9VF3",6,167,3,"https://arcticdata.io/catalog/view/doi:10.5065/D6TD9VF3"
"doi:10.5065/D6TD9VGJ",31,172,69,"https://arcticdata.io/catalog/view/doi:10.5065/D6TD9VGJ"
"doi:10.5065/D6TH8JQM",92,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6TH8JQM"
"doi:10.5065/D6TH8JSH",93,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6TH8JSH"
"doi:10.5065/D6TH8JTZ",23,170,79,"https://arcticdata.io/catalog/view/doi:10.5065/D6TH8JTZ"
"doi:10.5065/D6TH8JVD",122,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6TH8JVD"
"doi:10.5065/D6TM784B",22,170,23,"https://arcticdata.io/catalog/view/doi:10.5065/D6TM784B"
"doi:10.5065/D6TM7867",12,168,6,"https://arcticdata.io/catalog/view/doi:10.5065/D6TM7867"
"doi:10.5065/D6TM787P",1,165,209,"https://arcticdata.io/catalog/view/doi:10.5065/D6TM787P"
"doi:10.5065/D6TM7884",20,168,60,"https://arcticdata.io/catalog/view/doi:10.5065/D6TM7884"
"doi:10.5065/D6TM789K",34,172,36,"https://arcticdata.io/catalog/view/doi:10.5065/D6TM789K"
"doi:10.5065/D6TQ5ZJ8",1,165,209,"https://arcticdata.io/catalog/view/doi:10.5065/D6TQ5ZJ8"
"doi:10.5065/D6TQ5ZM5",111,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6TQ5ZM5"
"doi:10.5065/D6TQ5ZNM",36,173,55,"https://arcticdata.io/catalog/view/doi:10.5065/D6TQ5ZNM"
"doi:10.5065/D6TQ5ZP2",13,88,80,"https://arcticdata.io/catalog/view/doi:10.5065/D6TQ5ZP2"
"doi:10.5065/D6TQ5ZQH",121,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6TQ5ZQH"
"doi:10.5065/D6TT4NZK",22,170,23,"https://arcticdata.io/catalog/view/doi:10.5065/D6TT4NZK"
"doi:10.5065/D6TT4P1W",10,167,54,"https://arcticdata.io/catalog/view/doi:10.5065/D6TT4P1W"
"doi:10.5065/D6TT4P2B",24,170,79,"https://arcticdata.io/catalog/view/doi:10.5065/D6TT4P2B"
"doi:10.5065/D6TT4P47",119,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6TT4P47"
"doi:10.5065/D6TX3CC9",36,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D6TX3CC9"
"doi:10.5065/D6TX3CGN",8,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6TX3CGN"
"doi:10.5065/D6TX3CH3",4,115,190,"https://arcticdata.io/catalog/view/doi:10.5065/D6TX3CH3"
"doi:10.5065/D6TX3CJJ",188,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6TX3CJJ"
"doi:10.5065/D6V122SX",27,168,78,"https://arcticdata.io/catalog/view/doi:10.5065/D6V122SX"
"doi:10.5065/D6V122TC",93,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6V122TC"
"doi:10.5065/D6V122W8",122,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6V122W8"
"doi:10.5065/D6V122XQ",125,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6V122XQ"
"doi:10.5065/D6V122Z5",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D6V122Z5"
"doi:10.5065/D6V40S68",37,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D6V40S68"
"doi:10.5065/D6V40S7Q",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6V40S7Q"
"doi:10.5065/D6V40S9M",2,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D6V40S9M"
"doi:10.5065/D6V40SB2",49,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6V40SB2"
"doi:10.5065/D6V40SCH",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6V40SCH"
"doi:10.5065/D6V69GKK",2,140,183,"https://arcticdata.io/catalog/view/doi:10.5065/D6V69GKK"
"doi:10.5065/D6V69GM1",92,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6V69GM1"
"doi:10.5065/D6V69GNG",24,168,6,"https://arcticdata.io/catalog/view/doi:10.5065/D6V69GNG"
"doi:10.5065/D6V69GQC",26,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6V69GQC"
"doi:10.5065/D6V9863N",94,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6V9863N"
"doi:10.5065/D6V98643",102,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6V98643"
"doi:10.5065/D6V9865J",2,169,6,"https://arcticdata.io/catalog/view/doi:10.5065/D6V9865J"
"doi:10.5065/D6V98660",49,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6V98660"
"doi:10.5065/D6V9867F",119,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6V9867F"
"doi:10.5065/D6VD6WFP",17,137,173,"https://arcticdata.io/catalog/view/doi:10.5065/D6VD6WFP"
"doi:10.5065/D6VD6WG4",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6VD6WG4"
"doi:10.5065/D6VD6WJ1",36,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D6VD6WJ1"
"doi:10.5065/D6VD6WKG",49,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6VD6WKG"
"doi:10.5065/D6VD6WMX",110,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6VD6WMX"
"doi:10.5065/D6VH5KWF",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6VH5KWF"
"doi:10.5065/D6VH5KXW",12,96,230,"https://arcticdata.io/catalog/view/doi:10.5065/D6VH5KXW"
"doi:10.5065/D6VH5KZB",4,148,217,"https://arcticdata.io/catalog/view/doi:10.5065/D6VH5KZB"
"doi:10.5065/D6VH5M06",118,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6VH5M06"
"doi:10.5065/D6VM4995",97,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6VM4995"
"doi:10.5065/D6VM49BM",144,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6VM49BM"
"doi:10.5065/D6VM49C2",29,170,28,"https://arcticdata.io/catalog/view/doi:10.5065/D6VM49C2"
"doi:10.5065/D6VM49DH",52,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6VM49DH"
"doi:10.5065/D6VM49FZ",16,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6VM49FZ"
"doi:10.5065/D6VM49GD",31,172,69,"https://arcticdata.io/catalog/view/doi:10.5065/D6VM49GD"
"doi:10.5065/D6VQ30NK",17,137,173,"https://arcticdata.io/catalog/view/doi:10.5065/D6VQ30NK"
"doi:10.5065/D6VQ30SC",119,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6VQ30SC"
"doi:10.5065/D6VQ30TT",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6VQ30TT"
"doi:10.5065/D6VT1Q3C",1,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6VT1Q3C"
"doi:10.5065/D6VT1Q58",33,7,128,"https://arcticdata.io/catalog/view/doi:10.5065/D6VT1Q58"
"doi:10.5065/D6VT1Q6Q",1,134,145,"https://arcticdata.io/catalog/view/doi:10.5065/D6VT1Q6Q"
"doi:10.5065/D6VT1Q75",4,170,31,"https://arcticdata.io/catalog/view/doi:10.5065/D6VT1Q75"
"doi:10.5065/D6VT1Q8M",188,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6VT1Q8M"
"doi:10.5065/D6VX0DJ4",93,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6VX0DJ4"
"doi:10.5065/D6VX0DM1",35,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D6VX0DM1"
"doi:10.5065/D6VX0DNG",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6VX0DNG"
"doi:10.5065/D6VX0DQC",51,172,70,"https://arcticdata.io/catalog/view/doi:10.5065/D6VX0DQC"
"doi:10.5065/D6W093W9",2,168,47,"https://arcticdata.io/catalog/view/doi:10.5065/D6W093W9"
"doi:10.5065/D6W093XR",1,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6W093XR"
"doi:10.5065/D6W093Z6",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6W093Z6"
"doi:10.5065/D6W0942Z",297,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6W0942Z"
"doi:10.5065/D6W37TB3",97,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6W37TB3"
"doi:10.5065/D6W37TD0",22,168,6,"https://arcticdata.io/catalog/view/doi:10.5065/D6W37TD0"
"doi:10.5065/D6W37TFF",177,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6W37TFF"
"doi:10.5065/D6W37TGW",315,6,43,"https://arcticdata.io/catalog/view/doi:10.5065/D6W37TGW"
"doi:10.5065/D6W37THB",120,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6W37THB"
"doi:10.5065/D6W66HSV",27,168,78,"https://arcticdata.io/catalog/view/doi:10.5065/D6W66HSV"
"doi:10.5065/D6W66HT9",4,138,11,"https://arcticdata.io/catalog/view/doi:10.5065/D6W66HT9"
"doi:10.5065/D6W66HVR",1,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6W66HVR"
"doi:10.5065/D6W66HW6",7,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6W66HW6"
"doi:10.5065/D6W66HZ3",89,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6W66HZ3"
"doi:10.5065/D6W9574P",35,173,33,"https://arcticdata.io/catalog/view/doi:10.5065/D6W9574P"
"doi:10.5065/D6W95754",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6W95754"
"doi:10.5065/D6W9576K",137,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6W9576K"
"doi:10.5065/D6W95771",3,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6W95771"
"doi:10.5065/D6W9578G",93,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6W9578G"
"doi:10.5065/D6W9579X",93,169,37,"https://arcticdata.io/catalog/view/doi:10.5065/D6W9579X"
"doi:10.5065/D6WD3XK2",97,168,8,"https://arcticdata.io/catalog/view/doi:10.5065/D6WD3XK2"
"doi:10.5065/D6WD3XMH",1,170,14,"https://arcticdata.io/catalog/view/doi:10.5065/D6WD3XMH"
"doi:10.5065/D6WD3XPD",39,168,77,"https://arcticdata.io/catalog/view/doi:10.5065/D6WD3XPD"
"doi:10.5065/D6WD3XQV",21,169,56,"https://arcticdata.io/catalog/view/doi:10.5065/D6WD3XQV"
"doi:10.5065/D6WD3XR9",121,172,15,"https://arcticdata.io/catalog/view/doi:10.5065/D6WD3XR9"
"doi:10.5065/D6WH2N34",53,167,16,"https://arcticdata.io/catalog/view/doi:10.5065/D6WH2N34"
"doi:10.5065/D6WH2N4K",2,168,159,"https://arcticdata.io/catalog/view/doi:10.5065/D6WH2N4K"
